,code,source,proba1an
10985,CPHL_INTRA_1_174,ZoneEarthquake,0.00115192
10986,CPCF_INTRA_9_5281,ZoneEarthquake,0.000701695
10987,CPCF_INTRA_13_7636,DomainEarthquake,0.000351874
10988,CGR5_23_6076,ZoneEarthquake,0.000915821
10989,CGR5_23_6075,ZoneEarthquake,0.000743584
10990,CGR5_23_6074,ZoneEarthquake,0.000568427
10991,CGR5_23_6073,ZoneEarthquake,0.000432269
10992,CGR5_23_6072,ZoneEarthquake,0.000349209
10993,CGR5_23_6071,ZoneEarthquake,0.000310509
10994,CGR5_23_6070,ZoneEarthquake,0.000299015
10995,CPCF_INTRA_3_2380,ZoneEarthquake,0.000524662
10996,CPCF_INTRA_3_2381,ZoneEarthquake,0.000494181
10997,CPCF_INTRA_3_2382,ZoneEarthquake,0.000449573
10998,CPHL_INTRA_5_3465,ZoneEarthquake,0.00107669
10999,CPHL_INTER_1_1397,ZoneEarthquake,0.000181558
11000,CPCF_INTRA_13_7039,DomainEarthquake,0.000370607
11001,CPCF_INTER_12_5753,DomainEarthquake,0.00384793
11002,CPCF_INTRA_12_6622,DomainEarthquake,0.000394648
11003,CPCF_INTRA_12_6623,DomainEarthquake,0.000410045
11004,CPCF_INTRA_12_6620,DomainEarthquake,0.00030438
11005,CPCF_INTER_12_5752,DomainEarthquake,0.00283574
11006,CPCF_INTRA_12_6626,DomainEarthquake,0.000332079
11007,CPCF_INTRA_12_6627,DomainEarthquake,0.000297886
11008,CPCF_INTRA_12_6624,DomainEarthquake,0.000400033
11009,CPCF_INTRA_12_6625,DomainEarthquake,0.000370093
11010,CPCF_INTER_12_8103,DomainEarthquake,0.00163283
11011,CPCF_INTRA_12_6628,DomainEarthquake,0.000271452
11012,CPCF_INTRA_12_6629,DomainEarthquake,0.000249778
11013,CPCF_INTER_12_5754,DomainEarthquake,0.00528951
11014,CPCF_INTRA_1_958,ZoneEarthquake,0.00908151
11015,CPCF_INTER_12_5757,DomainEarthquake,0.00868183
11016,CGR5_12_5437,ZoneEarthquake,0.000948145
11017,CPCF_INTER_12_8100,DomainEarthquake,0.00182298
11018,CPCF_INTRA_3_2968,ZoneEarthquake,0.0004848
11019,CPCF_INTRA_3_2969,ZoneEarthquake,0.000532743
11020,CPCF_INTRA_3_2960,ZoneEarthquake,0.000545409
11021,CPCF_INTRA_3_2961,ZoneEarthquake,0.000499895
11022,CPCF_INTRA_3_2962,ZoneEarthquake,0.000459694
11023,CPCF_INTRA_3_2963,ZoneEarthquake,0.000431175
11024,CPCF_INTRA_3_2964,ZoneEarthquake,0.000414822
11025,CPCF_INTRA_2_2154,ZoneEarthquake,0.00177272
11026,CPCF_INTRA_3_2966,ZoneEarthquake,0.000420518
11027,CPCF_INTRA_3_2967,ZoneEarthquake,0.000445617
11028,CGR5_25_8936,ZoneEarthquake,0.000810339
11029,CGR5_25_8937,ZoneEarthquake,0.000843946
11030,CGR5_25_8934,ZoneEarthquake,0.00079994
11031,CGR5_25_8935,ZoneEarthquake,0.000801623
11032,CGR5_25_8932,ZoneEarthquake,0.000799669
11033,CGR5_25_8933,ZoneEarthquake,0.000799693
11034,CGR5_25_8930,ZoneEarthquake,0.000799669
11035,CGR5_25_8931,ZoneEarthquake,0.000799669
11036,CPCF_INTRA_2_2152,ZoneEarthquake,0.00186709
11037,CGR5_25_8938,ZoneEarthquake,0.000939926
11038,CGR5_25_8939,ZoneEarthquake,0.0011421
11039,CGR5_12_5438,ZoneEarthquake,0.000979145
11040,CPCF_INTRA_13_6994,DomainEarthquake,0.00104281
11041,CGR5_12_5439,ZoneEarthquake,0.00101852
11042,CPCF_INTRA_6_3726,ZoneEarthquake,0.000419231
11043,CPCF_INTRA_6_3727,ZoneEarthquake,0.000432901
11044,CPCF_INTRA_6_3724,ZoneEarthquake,0.000423464
11045,CPCF_INTRA_6_3725,ZoneEarthquake,0.000414499
11046,CPCF_INTRA_6_3722,ZoneEarthquake,0.00048884
11047,CPCF_INTRA_6_3723,ZoneEarthquake,0.000449107
11048,CPCF_INTRA_6_3720,ZoneEarthquake,0.00056405
11049,CPCF_INTRA_6_3721,ZoneEarthquake,0.000532452
11050,CPCF_INTRA_6_3728,ZoneEarthquake,0.000451734
11051,CPCF_INTRA_6_3729,ZoneEarthquake,0.000471881
11052,CGR5_9_5169,ZoneEarthquake,0.000383462
11053,CPCF_INTRA_2_2159,ZoneEarthquake,0.00125252
11054,CGR5_23_5036,ZoneEarthquake,0.000237496
11055,CGR5_23_5037,ZoneEarthquake,0.000237494
11056,CGR5_23_5034,ZoneEarthquake,0.000239772
11057,CGR5_23_5035,ZoneEarthquake,0.000238249
11058,CGR5_23_5032,ZoneEarthquake,0.000242925
11059,CGR5_23_5033,ZoneEarthquake,0.000241622
11060,CGR5_23_5030,ZoneEarthquake,0.000241816
11061,CGR5_23_5031,ZoneEarthquake,0.000242957
11062,CPCF_INTRA_9_5287,ZoneEarthquake,0.000666252
11063,CGR5_25_10113,ZoneEarthquake,0.00185543
11064,CPHL_INTRA_5_3968,ZoneEarthquake,0.000706862
11065,CPHL_INTRA_5_3969,ZoneEarthquake,0.000706884
11066,CPHL_INTRA_5_3964,ZoneEarthquake,0.000712845
11067,CPHL_INTRA_5_3965,ZoneEarthquake,0.000707812
11068,CPHL_INTRA_5_3966,ZoneEarthquake,0.000706971
11069,CPHL_INTRA_5_3967,ZoneEarthquake,0.000706869
11070,CPHL_INTRA_5_3960,ZoneEarthquake,0.00116359
11071,CPHL_INTRA_5_3961,ZoneEarthquake,0.000947675
11072,CPHL_INTRA_5_3962,ZoneEarthquake,0.000801685
11073,CPHL_INTRA_5_3963,ZoneEarthquake,0.000734573
11074,CGR5_23_4349,ZoneEarthquake,0.000234198
11075,CGR5_23_4348,ZoneEarthquake,0.000234198
11076,CGR5_23_4347,ZoneEarthquake,0.000234198
11077,CPHL_INTER_2_1784,ZoneEarthquake,0.00215202
11078,CPCF_INTRA_13_6424,DomainEarthquake,0.00130762
11079,CIZU_3_837,ZoneEarthquake,0.000471329
11080,CIZU_3_836,ZoneEarthquake,0.00047858
11081,CIZU_3_835,ZoneEarthquake,0.000511334
11082,CIZU_3_834,ZoneEarthquake,0.000549216
11083,CIZU_3_833,ZoneEarthquake,0.000565226
11084,CIZU_3_832,ZoneEarthquake,0.000546354
11085,CIZU_3_831,ZoneEarthquake,0.000500535
11086,CIZU_3_830,ZoneEarthquake,0.000448848
11087,CIZU_3_839,ZoneEarthquake,0.00049595
11088,CIZU_3_838,ZoneEarthquake,0.00048504
11089,CPHL_INTRA_4_3650,ZoneEarthquake,0.00222845
11090,CPCF_INTRA_4_4460,ZoneEarthquake,0.000465097
11091,CPCF_INTRA_4_4461,ZoneEarthquake,0.000463167
11092,CPCF_INTRA_8_4765,ZoneEarthquake,0.00260714
11093,CPCF_INTRA_8_4764,ZoneEarthquake,0.0025913
11094,CPCF_INTRA_8_4767,ZoneEarthquake,0.00271997
11095,CPCF_INTRA_8_4766,ZoneEarthquake,0.00267815
11096,CPCF_INTRA_8_4761,ZoneEarthquake,0.00294849
11097,CPCF_INTRA_8_4760,ZoneEarthquake,0.00289646
11098,CPCF_INTRA_8_4763,ZoneEarthquake,0.00267955
11099,CPCF_INTRA_8_4762,ZoneEarthquake,0.0028383
11100,CPCF_INTRA_12_5548,DomainEarthquake,0.000405097
11101,CPCF_INTRA_12_5549,DomainEarthquake,0.000415064
11102,CPCF_INTRA_8_4769,ZoneEarthquake,0.00245047
11103,CPCF_INTRA_8_4768,ZoneEarthquake,0.00265471
11104,F018101,SegmentEarthquake,9.99950001667e-05
11105,CGR5_8_3732,ZoneEarthquake,0.00068946
11106,CPCF_INTER_4_5333,ZoneEarthquake,0.00630308
11107,CPCF_INTER_4_5332,ZoneEarthquake,0.00607356
11108,CPCF_INTER_4_5331,ZoneEarthquake,0.00575764
11109,CPCF_INTER_4_5330,ZoneEarthquake,0.00551159
11110,CPCF_INTER_4_5334,ZoneEarthquake,0.00634571
11111,F001902,SegmentEarthquake,0.00201074374126
11112,F001901,SegmentEarthquake,1.37107670043e-25
11113,CPCF_INTRA_9_5181,ZoneEarthquake,0.000843006
11114,CPCF_INTRA_9_5180,ZoneEarthquake,0.00100239
11115,CGR5_8_3730,ZoneEarthquake,0.000632701
11116,CPCF_INTRA_4_5331,ZoneEarthquake,0.000576398
11117,CPCF_INTRA_4_5330,ZoneEarthquake,0.000551765
11118,CPCF_INTRA_4_5333,ZoneEarthquake,0.000631002
11119,CPCF_INTRA_4_5332,ZoneEarthquake,0.000608024
11120,CPCF_INTRA_4_5334,ZoneEarthquake,0.000635269
11121,CPCF_INTER_2_2161,ZoneEarthquake,0.00349305
11122,CPCF_INTER_2_2160,ZoneEarthquake,0.00359767
11123,CPCF_INTER_2_2163,ZoneEarthquake,0.00340055
11124,CPCF_INTER_2_2162,ZoneEarthquake,0.00343448
11125,CPCF_INTER_2_2165,ZoneEarthquake,0.00331268
11126,CPCF_INTER_2_2164,ZoneEarthquake,0.00336547
11127,CPCF_INTER_2_2167,ZoneEarthquake,0.0031696
11128,CPCF_INTER_2_2166,ZoneEarthquake,0.00324283
11129,CPCF_INTER_2_2169,ZoneEarthquake,0.00306712
11130,CPCF_INTER_2_2168,ZoneEarthquake,0.00310807
11131,CGR5_12_5159,ZoneEarthquake,0.00174762
11132,CGR5_12_5158,ZoneEarthquake,0.00151458
11133,CGR5_12_5155,ZoneEarthquake,0.000935738
11134,CGR5_12_5154,ZoneEarthquake,0.000901818
11135,CGR5_12_5157,ZoneEarthquake,0.00123879
11136,CGR5_12_5156,ZoneEarthquake,0.00103704
11137,CGR5_12_5151,ZoneEarthquake,0.000928852
11138,CGR5_12_5150,ZoneEarthquake,0.000924545
11139,CGR5_12_5153,ZoneEarthquake,0.000900992
11140,CGR5_12_5152,ZoneEarthquake,0.000915212
11141,CGR5_7_3026,ZoneEarthquake,0.000305314
11142,CGR5_7_3027,ZoneEarthquake,0.000297402
11143,CGR5_7_3024,ZoneEarthquake,0.000345551
11144,CGR5_7_3025,ZoneEarthquake,0.000321581
11145,CGR5_7_3022,ZoneEarthquake,0.000382088
11146,CGR5_7_3023,ZoneEarthquake,0.000369656
11147,CGR5_7_3020,ZoneEarthquake,0.000356179
11148,CGR5_7_3021,ZoneEarthquake,0.000376099
11149,CGR5_7_3028,ZoneEarthquake,0.00029497
11150,CPCF_INTER_8_4808,ZoneEarthquake,0.0199453
11151,CPCF_INTER_8_4809,ZoneEarthquake,0.0200739
11152,CPHL_INTER_5_4138,ZoneEarthquake,0.00148022
11153,CPHL_INTER_5_4139,ZoneEarthquake,0.00163476
11154,CPCF_INTER_8_4802,ZoneEarthquake,0.0137699
11155,CPCF_INTER_8_4803,ZoneEarthquake,0.0148896
11156,CPHL_INTER_5_4136,ZoneEarthquake,0.00142209
11157,CPHL_INTER_5_4137,ZoneEarthquake,0.00143259
11158,CPCF_INTER_8_4806,ZoneEarthquake,0.0193184
11159,CPCF_INTER_8_4807,ZoneEarthquake,0.0199179
11160,CPCF_INTER_8_4804,ZoneEarthquake,0.0163265
11161,CPCF_INTER_8_4805,ZoneEarthquake,0.0179744
11162,CPCF_INTRA_4_3272,ZoneEarthquake,0.000699821
11163,CPCF_INTRA_4_3273,ZoneEarthquake,0.000578938
11164,CPCF_INTRA_4_3270,ZoneEarthquake,0.00108597
11165,CPCF_INTRA_4_3271,ZoneEarthquake,0.000872247
11166,CPCF_INTER_4_3999,ZoneEarthquake,0.00560517
11167,CPCF_INTER_4_3998,ZoneEarthquake,0.00594241
11168,CPCF_INTER_4_3995,ZoneEarthquake,0.00592405
11169,CPCF_INTER_4_3994,ZoneEarthquake,0.00585349
11170,CPCF_INTER_4_3997,ZoneEarthquake,0.00608775
11171,CPCF_INTER_4_3996,ZoneEarthquake,0.00604996
11172,CPHL_INTRA_4_1197,ZoneEarthquake,0.00151607
11173,CPCF_INTRA_1_127,ZoneEarthquake,0.00321076
11174,CPCF_INTRA_1_126,ZoneEarthquake,0.00308038
11175,CPCF_INTRA_1_129,ZoneEarthquake,0.0034081
11176,CPCF_INTRA_1_128,ZoneEarthquake,0.00331865
11177,CGR5_7_3975,ZoneEarthquake,0.000323385
11178,CGR5_7_3976,ZoneEarthquake,0.000317207
11179,CGR5_7_3977,ZoneEarthquake,0.000313758
11180,CPHL_INTER_5_2036,ZoneEarthquake,0.00345277
11181,CPHL_INTER_5_2035,ZoneEarthquake,0.0032412
11182,CPHL_INTER_5_2034,ZoneEarthquake,0.00279803
11183,CGR5_7_3978,ZoneEarthquake,0.000310562
11184,CGR5_7_3979,ZoneEarthquake,0.000306996
11185,CPHL_INTER_5_2031,ZoneEarthquake,0.00239818
11186,CPHL_INTER_5_2030,ZoneEarthquake,0.00301841
11187,CIZU_2_399,ZoneEarthquake,0.000331892
11188,CIZU_2_398,ZoneEarthquake,0.000335076
11189,CPCF_INTER_2_1887,ZoneEarthquake,0.00361011
11190,CPCF_INTER_2_1886,ZoneEarthquake,0.00377909
11191,CPCF_INTER_2_1885,ZoneEarthquake,0.00405116
11192,CPCF_INTER_2_1884,ZoneEarthquake,0.00443311
11193,CPCF_INTER_2_1883,ZoneEarthquake,0.0048913
11194,CPCF_INTER_2_1882,ZoneEarthquake,0.00538509
11195,CPCF_INTER_2_1881,ZoneEarthquake,0.00590401
11196,CPCF_INTER_2_1880,ZoneEarthquake,0.00646165
11197,CPHL_INTER_1_700,ZoneEarthquake,0.000218669
11198,CPHL_INTER_1_701,ZoneEarthquake,0.000171558
11199,CPHL_INTER_1_702,ZoneEarthquake,0.000138299
11200,CPHL_INTER_1_703,ZoneEarthquake,0.000120713
11201,CPHL_INTER_1_704,ZoneEarthquake,0.000113416
11202,CPHL_INTER_1_705,ZoneEarthquake,0.000110973
11203,CPCF_INTER_2_1889,ZoneEarthquake,0.00342897
11204,CPCF_INTER_2_1888,ZoneEarthquake,0.00350496
11205,CPHL_INTRA_2_1686,ZoneEarthquake,0.00366234
11206,CPHL_INTRA_2_1687,ZoneEarthquake,0.003485
11207,CPHL_INTRA_2_1684,ZoneEarthquake,0.00256883
11208,CPHL_INTRA_2_1685,ZoneEarthquake,0.00328619
11209,CPHL_INTRA_5_3212,ZoneEarthquake,0.00239632
11210,CPHL_INTER_5_3074,ZoneEarthquake,0.00180122
11211,CPHL_INTER_5_3075,ZoneEarthquake,0.00174786
11212,CPHL_INTER_5_3076,ZoneEarthquake,0.00191068
11213,CPHL_INTER_5_3077,ZoneEarthquake,0.00219058
11214,CPHL_INTER_5_3070,ZoneEarthquake,0.00254346
11215,CPHL_INTER_5_3071,ZoneEarthquake,0.00258744
11216,CPHL_INTER_5_3072,ZoneEarthquake,0.00237266
11217,CPHL_INTER_5_3073,ZoneEarthquake,0.00204913
11218,CPHL_INTER_5_3078,ZoneEarthquake,0.0024049
11219,CPHL_INTER_5_3079,ZoneEarthquake,0.00243226
11220,CPHL_INTRA_5_3213,ZoneEarthquake,0.00214005
11221,CGR5_12_5906,ZoneEarthquake,0.000874051
11222,CGR5_12_5904,ZoneEarthquake,0.00087882
11223,CGR5_12_5905,ZoneEarthquake,0.000896443
11224,CGR5_12_5902,ZoneEarthquake,0.000773413
11225,CGR5_12_5903,ZoneEarthquake,0.000829199
11226,CGR5_12_5900,ZoneEarthquake,0.000736654
11227,CGR5_12_5901,ZoneEarthquake,0.000737937
11228,CPHL_INTRA_5_4381,ZoneEarthquake,0.000996341
11229,CPHL_INTRA_5_4380,ZoneEarthquake,0.00118007
11230,CPHL_INTRA_5_4383,ZoneEarthquake,0.000772358
11231,CPHL_INTRA_5_4382,ZoneEarthquake,0.000859121
11232,CPHL_INTRA_5_4385,ZoneEarthquake,0.00071734
11233,CPHL_INTRA_5_4384,ZoneEarthquake,0.000731261
11234,CPHL_INTRA_5_4387,ZoneEarthquake,0.000713382
11235,CPHL_INTRA_5_4386,ZoneEarthquake,0.000713968
11236,CGR5_4_1528,ZoneEarthquake,0.000208555
11237,CGR5_4_1529,ZoneEarthquake,0.000209956
11238,CPHL_INTRA_4_3688,ZoneEarthquake,0.00162828
11239,CGR5_4_1524,ZoneEarthquake,0.000209854
11240,CGR5_4_1525,ZoneEarthquake,0.00021001
11241,CGR5_4_1526,ZoneEarthquake,0.000209429
11242,CGR5_4_1527,ZoneEarthquake,0.000208658
11243,CGR5_4_1520,ZoneEarthquake,0.000205728
11244,CGR5_4_1521,ZoneEarthquake,0.000206099
11245,CGR5_4_1522,ZoneEarthquake,0.000207401
11246,CGR5_4_1523,ZoneEarthquake,0.00020888
11247,CGR5_4_1296,ZoneEarthquake,0.000253961
11248,CGR5_4_1297,ZoneEarthquake,0.00027134
11249,CGR5_4_1294,ZoneEarthquake,0.000219468
11250,CGR5_4_1295,ZoneEarthquake,0.000234247
11251,CGR5_4_1292,ZoneEarthquake,0.000218362
11252,CGR5_4_1293,ZoneEarthquake,0.000213372
11253,CGR5_4_1290,ZoneEarthquake,0.000277294
11254,CGR5_4_1291,ZoneEarthquake,0.00023831
11255,CGR5_9_5091,ZoneEarthquake,0.000397209
11256,CGR5_4_1298,ZoneEarthquake,0.000277956
11257,CGR5_4_1299,ZoneEarthquake,0.000270397
11258,CPCF_INTRA_12_7777,DomainEarthquake,0.000211216
11259,CPCF_INTRA_12_7776,DomainEarthquake,0.000229102
11260,CPCF_INTRA_4_2848,ZoneEarthquake,0.000455602
11261,CPCF_INTRA_4_2849,ZoneEarthquake,0.000415222
11262,CPCF_INTRA_4_2846,ZoneEarthquake,0.000568562
11263,CPCF_INTRA_4_2847,ZoneEarthquake,0.00050937
11264,CPCF_INTRA_4_2844,ZoneEarthquake,0.000656073
11265,CPCF_INTRA_4_2845,ZoneEarthquake,0.000620695
11266,CPCF_INTRA_4_2843,ZoneEarthquake,0.000673542
11267,CGR5_9_5094,ZoneEarthquake,0.000353439
11268,CPHL_INTER_5_3238,ZoneEarthquake,0.00148496
11269,CPHL_INTER_5_3239,ZoneEarthquake,0.00158563
11270,CPHL_INTER_1_1478,ZoneEarthquake,0.00012016
11271,CPHL_INTER_5_3234,ZoneEarthquake,0.0019867
11272,CGR5_16_7337,ZoneEarthquake,0.000414501
11273,CPCF_INTRA_4_4780,ZoneEarthquake,0.000448291
11274,CGR5_16_7336,ZoneEarthquake,0.000428472
11275,CPCF_INTER_12_6124,DomainEarthquake,0.00309546
11276,CPCF_INTER_12_6123,DomainEarthquake,0.00330531
11277,CGR5_16_7335,ZoneEarthquake,0.000439788
11278,CPCF_INTER_12_6121,DomainEarthquake,0.00336635
11279,CPCF_INTER_12_6120,DomainEarthquake,0.00322711
11280,CPHL_INTER_5_1915,ZoneEarthquake,0.00182804
11281,CPHL_INTER_5_1914,ZoneEarthquake,0.00185293
11282,CGR5_16_7334,ZoneEarthquake,0.000437918
11283,CPHL_INTER_5_1911,ZoneEarthquake,0.00370268
11284,CPHL_INTER_5_1910,ZoneEarthquake,0.00517349
11285,CPHL_INTER_5_1913,ZoneEarthquake,0.00206229
11286,CPHL_INTER_5_1912,ZoneEarthquake,0.00262991
11287,CGR5_16_7333,ZoneEarthquake,0.000421323
11288,CGR5_16_7332,ZoneEarthquake,0.000399091
11289,CPHL_INTER_6_4485,ZoneEarthquake,0.00118421
11290,CPHL_INTER_6_4484,ZoneEarthquake,0.00108101
11291,CPHL_INTER_6_4487,ZoneEarthquake,0.00130731
11292,CPHL_INTER_6_4486,ZoneEarthquake,0.001271
11293,CPHL_INTER_6_4481,ZoneEarthquake,0.000893779
11294,CGR5_16_7331,ZoneEarthquake,0.000381827
11295,CPHL_INTER_6_4483,ZoneEarthquake,0.000991459
11296,CPHL_INTER_6_4482,ZoneEarthquake,0.000927424
11297,CGR5_16_7330,ZoneEarthquake,0.000373597
11298,CPHL_INTER_6_4489,ZoneEarthquake,0.00124263
11299,CPHL_INTER_6_4488,ZoneEarthquake,0.00128732
11300,CGR5_25_10514,ZoneEarthquake,0.000832377
11301,CGR5_25_10515,ZoneEarthquake,0.00129807
11302,CGR5_25_10516,ZoneEarthquake,0.00111669
11303,CGR5_25_10517,ZoneEarthquake,0.000976488
11304,CGR5_25_10510,ZoneEarthquake,0.000832377
11305,CGR5_25_10511,ZoneEarthquake,0.000832377
11306,CGR5_25_10512,ZoneEarthquake,0.000832377
11307,CGR5_25_10513,ZoneEarthquake,0.000832377
11308,CGR5_10_4228,ZoneEarthquake,0.00184562
11309,CGR5_10_4229,ZoneEarthquake,0.00202419
11310,CGR5_25_10518,ZoneEarthquake,0.000914595
11311,CGR5_25_10519,ZoneEarthquake,0.000937407
11312,CPHL_INTER_5_4279,ZoneEarthquake,0.00146247
11313,CPHL_INTER_5_4278,ZoneEarthquake,0.00143225
11314,CGR5_22_3848,ZoneEarthquake,0.000478176
11315,CPHL_INTRA_6_4478,ZoneEarthquake,0.00407897
11316,CPHL_INTRA_6_4479,ZoneEarthquake,0.00377039
11317,CPCF_INTRA_11_2991,DomainEarthquake,0.00193333
11318,CPCF_INTRA_11_2990,DomainEarthquake,0.00170831
11319,CPCF_INTRA_11_2993,DomainEarthquake,0.0022991
11320,CGR5_16_7338,ZoneEarthquake,0.000406741
11321,CPCF_INTRA_11_2995,DomainEarthquake,0.00288985
11322,CPCF_INTRA_11_2994,DomainEarthquake,0.00250993
11323,CPHL_INTRA_6_4470,ZoneEarthquake,0.00462877
11324,CPCF_INTRA_11_2996,DomainEarthquake,0.00361213
11325,CPCF_INTER_12_6783,DomainEarthquake,0.00518667
11326,CPCF_INTER_12_6782,DomainEarthquake,0.00491041
11327,CPCF_INTER_12_6781,DomainEarthquake,0.0043117
11328,CPCF_INTER_12_6780,DomainEarthquake,0.00348232
11329,CIZU_3_1088,ZoneEarthquake,0.000381444
11330,CIZU_3_1089,ZoneEarthquake,0.000381444
11331,CIZU_3_1084,ZoneEarthquake,0.000381444
11332,CIZU_3_1085,ZoneEarthquake,0.000381444
11333,CIZU_3_1086,ZoneEarthquake,0.000381444
11334,CIZU_3_1087,ZoneEarthquake,0.000381444
11335,CIZU_3_1080,ZoneEarthquake,0.000381444
11336,CIZU_3_1081,ZoneEarthquake,0.000381444
11337,CIZU_3_1082,ZoneEarthquake,0.000381444
11338,CIZU_3_1083,ZoneEarthquake,0.000381444
11339,CPCF_INTRA_12_6361,DomainEarthquake,0.00101695
11340,CPCF_INTRA_12_6360,DomainEarthquake,0.000829113
11341,CGR5_18_7542,ZoneEarthquake,0.000596075
11342,CPCF_INTER_12_5787,DomainEarthquake,0.00572336
11343,CGR5_18_7540,ZoneEarthquake,0.000602873
11344,CGR5_18_7541,ZoneEarthquake,0.000597057
11345,CPCF_INTER_12_5782,DomainEarthquake,0.00554584
11346,CPCF_INTER_12_5783,DomainEarthquake,0.00702685
11347,CPCF_INTER_12_5780,DomainEarthquake,0.00313708
11348,CPCF_INTER_12_5781,DomainEarthquake,0.00416142
11349,CPCF_INTER_12_5788,DomainEarthquake,0.00459147
11350,CPCF_INTER_12_5789,DomainEarthquake,0.00388635
11351,CPCF_INTER_12_6879,DomainEarthquake,0.00434952
11352,CPCF_INTER_12_6878,DomainEarthquake,0.00322418
11353,CPCF_INTER_12_6875,DomainEarthquake,0.00270868
11354,CPCF_INTER_12_6874,DomainEarthquake,0.0028052
11355,CPCF_INTER_12_6877,DomainEarthquake,0.00261876
11356,CPCF_INTER_12_6876,DomainEarthquake,0.00254418
11357,CPCF_INTER_12_6871,DomainEarthquake,0.00211307
11358,CPCF_INTER_12_6870,DomainEarthquake,0.00199334
11359,CPCF_INTER_12_6873,DomainEarthquake,0.00268922
11360,CPCF_INTER_12_6872,DomainEarthquake,0.00240306
11361,CGR5_18_7898,ZoneEarthquake,0.000643036
11362,CGR5_18_7899,ZoneEarthquake,0.00063008
11363,CGR5_18_7890,ZoneEarthquake,0.000636107
11364,CGR5_18_7891,ZoneEarthquake,0.000620879
11365,CGR5_18_7892,ZoneEarthquake,0.000625668
11366,CGR5_18_7893,ZoneEarthquake,0.000648672
11367,CGR5_18_7894,ZoneEarthquake,0.000676882
11368,CGR5_18_7895,ZoneEarthquake,0.000692221
11369,CGR5_18_7896,ZoneEarthquake,0.000685652
11370,CGR5_18_7897,ZoneEarthquake,0.000664479
11371,CPHL_INTER_5_3809,ZoneEarthquake,0.00153221
11372,CPCF_INTRA_11_3362,DomainEarthquake,0.00114382
11373,CPHL_INTER_5_3808,ZoneEarthquake,0.00147988
11374,CPHL_INTRA_4_1992,ZoneEarthquake,0.00206912
11375,CGR5_23_4189,ZoneEarthquake,0.00023359
11376,CGR5_23_4188,ZoneEarthquake,0.00023359
11377,CPHL_INTRA_4_1993,ZoneEarthquake,0.00156827
11378,CGR5_23_4181,ZoneEarthquake,0.00023359
11379,CGR5_23_4180,ZoneEarthquake,0.00023359
11380,CGR5_23_4183,ZoneEarthquake,0.00023359
11381,CGR5_23_4182,ZoneEarthquake,0.00023359
11382,CGR5_23_4185,ZoneEarthquake,0.00023359
11383,CGR5_23_4184,ZoneEarthquake,0.00023359
11384,CGR5_23_4187,ZoneEarthquake,0.00023359
11385,CGR5_23_4186,ZoneEarthquake,0.00023359
11386,CPHL_INTRA_4_1996,ZoneEarthquake,0.00164197
11387,CPCF_INTER_5_3505,ZoneEarthquake,0.00581388
11388,CPCF_INTER_5_3504,ZoneEarthquake,0.00545568
11389,CPCF_INTER_5_3507,ZoneEarthquake,0.0063059
11390,CPCF_INTER_5_3506,ZoneEarthquake,0.00612887
11391,CPCF_INTER_5_3503,ZoneEarthquake,0.00512442
11392,CPCF_INTER_5_3509,ZoneEarthquake,0.00603503
11393,CPCF_INTER_5_3508,ZoneEarthquake,0.00626146
11394,CPHL_INTER_5_3805,ZoneEarthquake,0.00154891
11395,CPHL_INTER_5_3804,ZoneEarthquake,0.00170945
11396,CPCF_INTRA_13_7613,DomainEarthquake,0.000352862
11397,CPCF_INTRA_13_7612,DomainEarthquake,0.000349509
11398,CGR5_8_2410,ZoneEarthquake,0.000462763
11399,CPCF_INTRA_13_7615,DomainEarthquake,0.000419578
11400,CPCF_INTRA_13_7614,DomainEarthquake,0.000367658
11401,CPHL_INTRA_1_1485,ZoneEarthquake,0.000413548
11402,CGR5_1_2322,ZoneEarthquake,0.00065124
11403,CGR5_1_2323,ZoneEarthquake,0.000653755
11404,CGR5_1_2324,ZoneEarthquake,0.000654596
11405,CGR5_1_2325,ZoneEarthquake,0.000652834
11406,CGR5_1_2326,ZoneEarthquake,0.000649129
11407,CGR5_1_2327,ZoneEarthquake,0.000645082
11408,CGR5_1_2328,ZoneEarthquake,0.000641932
11409,CGR5_1_2329,ZoneEarthquake,0.000639963
11410,CPHL_INTRA_1_1486,ZoneEarthquake,0.000432737
11411,CPCF_INTRA_10_1766,DomainEarthquake,0.00100944
11412,CPCF_INTRA_10_1767,DomainEarthquake,0.0010542
11413,CPCF_INTRA_10_1768,DomainEarthquake,0.00113327
11414,CPCF_INTRA_10_1769,DomainEarthquake,0.00125374
11415,CGR5_19_8232,ZoneEarthquake,0.000529001
11416,CGR5_19_8230,ZoneEarthquake,0.000438086
11417,CGR5_19_8231,ZoneEarthquake,0.000482842
11418,CPHL_INTRA_1_886,ZoneEarthquake,0.000543666
11419,CPCF_INTRA_1_345,ZoneEarthquake,0.00385764
11420,CPCF_INTRA_1_344,ZoneEarthquake,0.0036869
11421,CIZU_3_1509,ZoneEarthquake,0.000388404
11422,CIZU_3_1508,ZoneEarthquake,0.000388404
11423,CPCF_INTRA_1_347,ZoneEarthquake,0.00416712
11424,CIZU_3_1501,ZoneEarthquake,0.000388048
11425,CIZU_3_1500,ZoneEarthquake,0.00038805
11426,CIZU_3_1503,ZoneEarthquake,0.000388404
11427,CIZU_3_1502,ZoneEarthquake,0.000388048
11428,CIZU_3_1505,ZoneEarthquake,0.000388404
